Date	Governorate	District	Sub-District	Male	Female	Age 1	Age 2	Age 3	Age 4	Age 5	Age 6	Age 7	Age 8	Age 9	Age 10	Age 11	Age 12	Age 13	Nutrition 1	Nutrition 2	Nutrition 3	Nutrition 4	Nutrition 5	Nutrition 6	Nutrition 7	Nutrition 8	Nutrition 9	Nutrition 10	Nutrition 11	Nutrition 12	Nutrition 13	Nutrition 14	Nutrition 15	Nutrition 16	Family planning 1	Family planning 2	Family planning 3	Family planning 4	Family planning 5	Family planning 6	Family planning 7	Family planning 8	ANC 1	ANC 2	ANC 3	ANC 4	ANC 5	ANC 6	ANC 7	ANC 8	ANC 9	ANC 10	PNC 1	PNC 2	PNC 3	PNC 4	PNC 5	PNC 6	PNC 7	PNC 8	PNC 9	PNC 10	PNC 11	PNC 12	PNC 13	PNC 14	Newborn 1	Newborn 2	Newborn 3	Newborn 4	Newborn 5	Newborn 6	Newborn 7	Newborn 8	Newborn 9	Newborn 10	Newborn 11	Interventions 1	Interventions 2	Interventions 3	Interventions 4	Interventions 5	Interventions 6	Interventions 7	Interventions 8	BabyServices 1	BabyServices 2	BabyServices 3	BabyServices 4	BabyServices 5	BabyServices 6	BabyServices 7	BabyServices 8	BabyServices 9	BabyServices 10	BabyServices 11	BabyServices 12	BabyServices 13	BabyServices 14	BabyServices 15	BabyServices 16	IMCI 1	IMCI 2	IMCI 3	IMCI 4	IMCI 5	IMCI 6	IMCI 7	IMCI 8	IMCI 9	IMCI 10	IMCI 11	IMCI 12	IMCI 13	IMCI 14	IMCI 15	IMCI 16	IMCI 17	IMCI 18	IMCI 19	IMCI 20	IMCI 21	IMCI 22	IMCI 23	IMCI 24	IMCI 25	IMCI 26	IMCI 27	IMCI 28	IMCI 29	IMCI 30	IMCI 31	IMCI 32	IMCI 33	Surveillance 1	Surveillance 2	Surveillance 3	Surveillance 4	Surveillance 5	Surveillance 6	Surveillance 7	Surveillance 8	Surveillance 9	Surveillance 10	Surveillance 11	Surveillance 12	Surveillance 13	Surveillance 14	Surveillance 15	Malaria 1	Malaria 2	Malaria 3	Malaria 4	Malaria 5	C4D 1	C4D 2	C4D 3	C4D 4	C4D 5	C4D 6	C4D 7	C4D 8	C4D 9	C4D 10	C4D 11	C4D 12	C4D 13	C4D 14	C4D 15	C4D 16	C4D 17	C4D 18	C4D 19	C4D 20	C4D 21	C4D 22	EPI 1	EPI 2	EPI 3	EPI 4	EPI 5	EPI 6	EPI 7	EPI 8	EPI 9	EPI 10	EPI 11	EPI 12	EPI 13	EPI 14	EPI 15	EPI 16	EPI 17	EPI 18	EPI 19	EPI 20	EPI 21	EPI 22	EPI 23	EPI 24	EPI 25	EPI 26	EPI 27	EPI 28	EPI 29	EPI 30	EPI 31	EPI 32	EPI 33	EPI 34	EPI 35	EPI 36	EPI 37	EPI 38	EPI 39	EPI 40	EPI 41	EPI 42	EPI 43	EPI 44	All
04/01/2019	Sa'dah	Haydan	Maran Wald Yahya	55	65	17	15	20	3	4	10	8	7	8	10	9	10	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	3	0	3	0	0	0	0	0	0	2	3	0	0	3	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	3	2	1	1	6	5	11	3	0	0	0	0	7	10	8	6	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	50	14	15	0	0	0	0	7	5	0	0	8	2	3	7	10	0	0	0	0	71	328	44	50	0	25	19	15	0	0	20	5	5	19	12	5	20	9	22	22	0	10	7	9	0	10	7	5	11	9	17	20	0	0	0	0	0	0	0	0	0	0	0	0	0	1324
04/01/2019	Sa'dah	Sahar	Al Hamzat	8	33	4	18	2	0	1	1	3	2	0	3	5	2	0	0	11	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	9	26	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	0	0	0	0	1	2	1	2	0	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	42	3	1	2	0	1	0	0	1	0	0	0	1	0	0	3	1	1	0	0	14	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	398
04/01/2019	Sa'dah	Haydan	Zabid Al Jabal	0	0	28	32	38	5	9	10	6	11	13	17	26	14	12	0	43	16	4	0	0	0	0	18	0	37	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	2	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	50	18	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	78	349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	898
04/01/2019	Sa'dah	Haydan	Wald Nuwar	69	75	18	14	22	2	3	6	4	9	6	16	11	18	15	0	10	5	2	0	3	0	0	7	0	7	4	0	0	0	0	0	0	0	0	0	0	0	0	1	2	4	3	8	0	0	0	2	10	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	3	1	0	0	0	0	0	0	6	0	0	0	4	2	11	0	0	0	0	1	0	0	0	0	0	0	1	0	3	2	2	2	0	0	0	0	4	3	2	1	2	2	0	0	0	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	13	0	0	0	0	0	0	13	0	13	13	13	0	13	0	0	4	0	95	355	16	11	0	1	3	3	4	0	3	3	4	3	3	4	3	3	10	10	2	1	3	5	0	1	3	5	1	3	5	1	16	0	5	3	1	1	2	3	0	2	1	4	6	1145
04/01/2019	Sa'dah	Sahar	Wald Mas'ud	28	45	4	10	3	0	1	8	4	2	4	14	17	3	2	0	32	0	0	0	0	0	0	5	0	3	0	0	0	0	0	0	4	3	4	3	0	0	0	1	5	1	0	7	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0	0	3	0	0	0	0	0	0	0	2	2	1	0	0	0	0	0	0	0	5	0	0	0	0	1	10	32	0	0	0	0	0	0	0	0	0	0	2	6	2	2	4	6	0	0	0	0	2	3	3	9	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	17	2	2	1	0	0	0	0	1	1	0	0	3	0	2	3	0	3	4	0	22	251	0	0	0	0	1	3	1	3	1	3	4	1	3	4	1	2	0	0	0	1	3	1	1	2	3	2	2	3	2	1	2	1	0	2	2	0	0	0	0	1	0	0	2	705
04/01/2019	Sa'dah	Majz	Alt Ar Rabi'	82	103	2	17	3	0	0	5	6	6	5	5	15	5	35	0	75	2	0	0	0	0	0	23	4	14	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	9	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	18	74	5	0	0	0	0	10	10	5	10	5	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	919
04/01/2019	Sa'dah	Majz	Majz	3	10	5	1	0	0	0	0	1	1	2	1	0	2	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	3	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136
04/01/2019	Sa'dah	Majz	Majz	17	21	0	3	1	0	0	3	7	6	2	6	3	2	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	9	5	7	0	0	0	0	6	5	5	9	8	9	19	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	1	1	1	0	0	1	1	0	0	0	2	0	1	3	0	0	0	0	11	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	482
04/01/2019	Sa'dah	Razih	An Nadhir	4	12	0	4	0	1	0	0	0	0	1	0	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	92	10	6	7	5	11	12	10	7	6	8	11	10	5	14	5	7	0	0	0	134	412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	853
04/01/2019	Sa'dah	Majz	Majz	44	30	3	17	9	3	5	7	12	11	8	10	6	13	0	0	52	0	3	0	0	0	3	0	5	27	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	2	3	4	1	0	2	8	1	0	0	0	0	1	0	6	4	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	17	35	0	0	0	0	0	0	26	0	93	413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	975
04/01/2019	Sa'dah	Majz	Majz	40	45	3	15	10	9	3	7	3	10	4	9	2	5	5	0	41	0	4	0	4	0	4	0	0	25	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	4	2	4	0	0	0	0	1	0	0	0	0	0	0	6	1	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	1	0	0	1	0	5	0	0	0	3	1	45	0	0	0	0	0	0	0	0	0	0	0	2	2	1	3	1	3	0	0	0	0	0	0	4	2	3	4	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	20	0	10	0	0	0	0	0	30	0	0	105	454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1050
04/01/2019	Sa'dah	Haydan	Maran Wald Yahya	0	28	0	2	0	0	0	0	0	0	0	0	6	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	8	0	0	0	5	0	0	5	0	0	0	0	6	0	0	0	4	0	28	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228
04/01/2019	Sa'dah	Haydan	Maran Wald Yahya	21	45	7	10	4	2	0	2	3	3	4	12	10	4	5	0	19	2	0	0	0	0	0	3	14	12	3	0	1	0	7	0	0	0	0	0	0	0	0	1	2	3	1	7	0	0	0	0	7	0	2	2	0	0	2	0	2	0	0	0	0	0	0	2	0	0	2	2	1	0	2	0	2	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	2	0	0	0	2	0	24	11	0	0	0	0	0	0	0	0	1	0	1	2	7	9	6	7	2	0	0	0	6	7	6	7	9	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	14	0	0	11	2	25	0	0	0	0	12	7	7	21	0	0	0	0	111	459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1038
04/01/2019	Sa'dah	Majz	Unknown	24	29	1	11	1	3	1	4	2	4	5	7	1	6	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	4	0	0	4	0	4	0	0	0	0	0	0	3	1	0	4	4	4	0	4	0	0	0	0	0	0	0	0	0	0	0	4	4	3	2	0	0	0	0	0	0	4	0	0	0	3	1	36	34	0	0	0	0	0	0	0	0	0	0	0	0	8	4	7	7	0	1	0	0	6	3	7	7	8	4	14	1	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	1	0	2	1	0	0	0	0	0	1	0	0	0	0	9	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	586
04/01/2019	Sa'dah	Haydan	Maran Wald Yahya	30	40	10	20	20	5	4	4	2	5	1	3	2	1	3	0	7	5	3	0	0	0	3	10	3	5	2	0	0	0	5	4	5	4	10	3	4	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	20	30	0	5	11	5	2	5	0	3	0	1	3	0	4	0	4	0	1	2	3	4	1	0	0	0	3	0	0	3	0	0	0	4	5	5	4	2	1	0	1	2	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	3	4	10	5	7	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	30	5	10	0	0	4	0	0	0	0	0	0	0	0	0	0	0	5	4	2	30	364	5	7	0	2	3	0	0	0	3	0	0	3	0	0	3	0	0	0	0	0	4	0	0	0	4	0	0	4	0	1	2	0	1	2	3	1	1	2	1	3	2	1	4	927
04/01/2019	Sa'dah	Majz	Dahyan	5	9	1	2	2	2	0	1	0	1	1	1	3	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	1	1	2	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	2	0	2	0	0	0	0	1	0	2	5	14	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	10	4	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	2	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235
04/01/2019	Sa'dah	Haydan	Wald Ayish	110	160	20	30	25	9	8	93	7	13	12	60	55	11	3	0	129	42	2	0	0	0	24	50	21	25	8	8	0	0	8	0	0	0	0	0	0	0	0	10	11	5	2	22	0	2	0	4	40	2	1	3	0	0	3	0	3	0	0	0	0	0	0	1	2	0	3	2	2	0	3	0	0	0	4	10	2	3	0	15	10	10	3	2	3	1	0	0	0	1	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	6	8	0	0	0	0	23	27	6	8	0	0	0	0	0	40	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	90	25	8	60	10	25	10	5	10	10	0	15	20	10	20	30	0	15	15	20	308	1485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3553
04/01/2019	Sa'dah	Razih	Al Ghur	15	19	0	0	0	1	3	3	2	3	3	4	5	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	0	0	0	0	5	7	2	5	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	15	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	3	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215
04/01/2019	Sa'dah	Majz	Majz	31	26	15	9	13	5	3	7	6	4	8	10	5	7	4	0	50	1	2	0	0	0	1	3	0	0	35	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	5	6	0	0	0	0	17	2	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	51	0	0	0	0	0	0	0	0	0	0	0	1	3	5	3	8	9	0	0	0	0	0	0	5	7	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	15	0	0	22	0	0	0	0	0	0	0	0	0	0	72	378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	909
04/01/2019	Sa'dah	Haydan	Wald Ayish	0	0	10	12	2	10	15	20	5	8	10	3	15	10	20	0	4	12	5	0	1	0	0	0	0	20	15	0	0	0	10	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	10	0	0	0	0	0	0	5	10	12	5	8	4	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	5	10	0	0	0	30	1	1	5	8	4	0	0	2	2	0	3	0	0	71	302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	744
04/01/2019	Sa'dah	Haydan	Dhuayb As Sufla	71	161	11	31	31	7	3	16	26	26	31	15	21	21	21	0	136	18	9	0	0	0	24	28	11	16	11	9	0	0	9	0	3	2	13	10	0	0	0	3	3	3	5	16	0	0	0	0	0	3	6	5	0	0	7	0	0	0	0	0	0	0	3	2	5	0	6	6	4	0	3	0	6	6	16	11	3	6	0	0	0	0	3	3	5	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	161	136	11	0	15	6	0	4	6	41	3	5	10	6	16	31	0	7	13	7	317	1484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3359
04/01/2019	Sa'dah	Haydan	Maran Wald Yahya	7	15	0	0	0	0	0	0	0	0	1	1	4	6	10	0	13	0	0	0	0	0	0	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	2	3	0	0	0	0	2	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	11	2	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	15	101	0	1	0	1	8	6	4	0	6	6	4	8	6	4	8	6	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	326
04/01/2019	Sa'dah	Majz	Dahyan	15	28	0	13	3	0	0	3	4	3	3	8	0	1	5	0	17	3	1	0	0	0	4	0	9	13	4	4	0	0	5	0	0	0	0	0	0	0	0	2	8	3	2	15	0	0	0	0	0	0	2	2	0	0	2	0	2	0	0	0	0	0	0	2	0	0	2	2	2	2	2	1	1	0	0	0	0	0	0	0	0	0	2	2	2	1	0	0	0	0	0	0	2	0	0	0	2	0	27	3	0	1	0	1	0	0	0	1	0	0	1	2	0	0	11	3	0	0	0	0	1	5	11	3	1	2	0	2	1	15	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	4	306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	698
04/01/2019	Sa'dah	Razih	Ash Shawariq	50	70	18	31	12	1	2	0	0	4	0	5	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	3	0	3	0	0	0	0	0	0	1	2	0	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	62	2	3	0	0	4	0	1	0	2	1	0	4	1	2	3	0	0	0	0	23	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	573
04/01/2019	Sa'dah	Razih	Ash Shawariq	8	15	1	2	5	0	0	2	0	1	0	3	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	17	9	8	5	15	0	18	0	0	3	0	2	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	14	8	0	7	0	0	9	0	0	0	13	0	0	15	0	3	0	8	0	19	0	74	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	579
04/01/2019	Sa'dah	Sahar	Bani Owayr	11	12	0	10	0	0	3	0	1	1	0	3	2	4	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	4	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121
05/01/2019	Ibb	Al Qafr	Bani Sayf Al Aali	25	32	0	0	4	0	2	1	2	6	3	1	6	11	13	0	18	3	1	0	0	0	2	23	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	2	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	1	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	14	44	0	0	0	0	0	0	0	0	0	0	4	5	2	0	5	6	0	0	0	0	15	8	14	11	1	3	58	0	0	4	7	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	36	48	0	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	493
